3.320000000000000000e+02,2.744540072748160355e+02,1.958884007515473158e+01,1.958884007515473158e+01,1.958884007515473158e+01,1.958884007515472803e+01,1.000000000000000000e+00
2.220000000000000000e+02,2.715358860384752120e+02,1.611296971706454428e+01,1.611296971706454428e+01,1.611296971706454428e+01,1.611296971706454428e+01,1.000000000000000000e+00
1.480000000000000000e+02,2.738670678248707873e+02,1.336617208222811648e+01,1.336617208222811648e+01,1.336617208222811648e+01,1.336617208222811648e+01,1.000000000000000000e+00
2.470000000000000000e+02,2.488058407508981134e+02,1.606339246242263386e+01,1.606339246242263386e+01,1.606339246242263386e+01,1.606339246242263386e+01,1.000000000000000000e+00
3.370000000000000000e+02,2.087052402639155559e+02,1.482104332449160111e+01,1.482104332449160111e+01,1.482104332449160111e+01,1.482104332449160111e+01,1.000000000000000000e+00
4.770000000000000000e+02,1.907263827761999551e+02,1.787817473474801133e+01,1.787817473474801133e+01,1.787817473474801133e+01,1.787817473474800778e+01,1.000000000000000000e+00
3.980000000000000000e+02,1.917341368328668523e+02,1.610587422634836585e+01,1.610587422634836585e+01,1.610587422634836585e+01,1.610587422634836585e+01,1.000000000000000000e+00
4.340000000000000000e+02,1.999357853186209582e+02,1.732603061450044279e+01,1.732603061450044279e+01,1.732603061450044279e+01,1.732603061450044279e+01,1.000000000000000000e+00
3.950000000000000000e+02,1.859882752164478745e+02,1.471796253315649849e+01,1.471796253315649849e+01,1.471796253315649849e+01,1.471796253315649672e+01,1.000000000000000000e+00
3.940000000000000000e+02,2.074417328996487697e+02,1.679610963748894648e+01,1.679610963748894648e+01,1.679610963748894648e+01,1.679610963748894648e+01,1.000000000000000000e+00
3.290000000000000000e+02,1.983761030333753013e+02,1.419839190981432431e+01,1.419839190981432431e+01,1.419839190981432431e+01,1.419839190981432431e+01,1.000000000000000000e+00
3.370000000000000000e+02,2.307140347804455018e+02,1.488838969938107937e+01,1.488838969938107937e+01,1.488838969938107937e+01,1.488838969938107759e+01,1.000000000000000000e+00
3.850000000000000000e+02,2.276941817326662374e+02,1.656810068523430601e+01,1.656810068523430601e+01,1.656810068523430601e+01,1.656810068523430601e+01,1.000000000000000000e+00
3.070000000000000000e+02,2.022081978996836256e+02,1.461684626436781542e+01,1.461684626436781542e+01,1.461684626436781542e+01,1.461684626436781365e+01,1.000000000000000000e+00
3.520000000000000000e+02,1.773477035871459861e+02,1.486810621131741783e+01,1.486810621131741783e+01,1.486810621131741783e+01,1.486810621131741783e+01,1.000000000000000000e+00
