4.867012210204361367e+00,1.260842494234389655e+00,8.657953542382035295e-02,9.068134496607171968e-02,7.019441127300218852e-02,6.308007387451386450e-02
1.256173352770215246e+00,6.308080013168957834e+00,1.052810909943868722e-02,4.775876294689984647e-02,2.616684165044613763e-02,4.517957554412443955e-02
8.993894541610369942e-02,1.050310717621361078e-02,6.307918462280428074e+00,1.452714889368067919e+00,1.373852672318792045e+00,1.681213835328529971e+00
9.032358025046871575e-02,4.773115019422391470e-02,1.452730315318779830e+00,6.307837686836162305e+00,1.711021965334832196e+00,2.677103324726154199e+00
7.134674087225167938e-02,2.616684165044613763e-02,1.373889603692942885e+00,1.711013162882572658e+00,6.307514585059103673e+00,1.879293162606106904e+00
6.364432653383378380e-02,4.517957554412443955e-02,1.681213835328530415e+00,2.677103324726154199e+00,1.879293162606106460e+00,6.308080013168957834e+00
