1.200000000000000000e+02,7.768412253685341966e+02,1.831370247395833246e+02,1.769344335937499864e+02,1.852786588541666788e+02,1.788555575351562368e+02,0.000000000000000000e+00
2.020000000000000000e+02,5.550427211856723488e+02,1.821798144531250045e+02,1.754667838541666640e+02,1.871613671874999909e+02,1.777383230761718664e+02,0.000000000000000000e+00
1.830000000000000000e+02,6.448141315169386871e+02,1.827596549479166583e+02,1.771881705729166754e+02,1.877556673177083439e+02,1.791356414160156021e+02,0.000000000000000000e+00
1.680000000000000000e+02,6.734763637110194168e+02,1.753765071614583348e+02,1.729185904947916583e+02,1.871816536458333360e+02,1.744709367376302112e+02,0.000000000000000000e+00
1.460000000000000000e+02,7.917880546490692950e+02,1.808899967447916595e+02,1.761816015624999920e+02,1.869384342447916652e+02,1.779592496979166754e+02,0.000000000000000000e+00
1.680000000000000000e+02,6.549347549395736223e+02,1.822041145833333360e+02,1.779227148437499864e+02,1.882270084635416652e+02,1.795769104277343615e+02,0.000000000000000000e+00
1.610000000000000000e+02,6.739800915408160336e+02,1.848473535156250023e+02,1.801245149739583269e+02,1.897344628906249966e+02,1.818224286874999791e+02,0.000000000000000000e+00
1.290000000000000000e+02,8.542013885565136206e+02,1.809821158854166754e+02,1.766177148437500080e+02,1.884638932291666720e+02,1.784008805846354164e+02,0.000000000000000000e+00
1.240000000000000000e+02,1.008168080691094247e+03,1.814646256510416720e+02,1.782255729166666640e+02,1.882958756510416549e+02,1.796412713854166441e+02,0.000000000000000000e+00
1.570000000000000000e+02,7.594242307416490121e+02,1.811160611979166788e+02,1.724012630208333405e+02,1.863317545572916742e+02,1.752598106022135482e+02,0.000000000000000000e+00
1.840000000000000000e+02,5.957065474536876764e+02,1.805165787760416549e+02,1.743038183593749864e+02,1.873925813802083269e+02,1.765696599140624699e+02,0.000000000000000000e+00
2.010000000000000000e+02,4.990356924369024227e+02,1.834535774739583474e+02,1.741956998697916674e+02,1.863810579427083383e+02,1.770437075013020944e+02,0.000000000000000000e+00
1.280000000000000000e+02,8.513523019958008717e+02,1.839945670572916754e+02,1.797945833333333212e+02,1.891241015624999875e+02,1.813610910891926835e+02,0.000000000000000000e+00
1.510000000000000000e+02,6.657222235701152613e+02,1.821595898437500125e+02,1.797666373697916526e+02,1.892947981770833223e+02,1.809633122760416484e+02,0.000000000000000000e+00
1.280000000000000000e+02,9.197882332152458957e+02,1.825896158854166629e+02,1.799666503906250057e+02,1.894356380208333235e+02,1.812079537617187555e+02,0.000000000000000000e+00
1.340000000000000000e+02,7.944602980240043735e+02,1.832612174479166640e+02,1.822601888020833201e+02,1.896519921875000136e+02,1.830066956966145710e+02,0.000000000000000000e+00
1.190000000000000000e+02,8.611917695255756371e+02,1.832931933593750102e+02,1.804805729166666595e+02,1.908129915364583269e+02,1.818245366471354032e+02,0.000000000000000000e+00
1.220000000000000000e+02,8.098018610595487417e+02,1.807466048177083451e+02,1.811817024739583246e+02,1.930638964843749932e+02,1.819470951197916690e+02,0.000000000000000000e+00
1.310000000000000000e+02,8.858046686071484146e+02,1.800936848958333201e+02,1.802327278645833246e+02,1.928733789062499966e+02,1.811158223346353964e+02,0.000000000000000000e+00
1.460000000000000000e+02,7.575239477721504500e+02,1.826305826822916742e+02,1.791649479166666765e+02,1.860381477864583246e+02,1.803979868984375230e+02,0.000000000000000000e+00
1.190000000000000000e+02,9.139555700116702610e+02,1.855724934895833371e+02,1.805625976562500057e+02,1.894711686197916549e+02,1.822709003339843719e+02,0.000000000000000000e+00
1.180000000000000000e+02,9.550968646769780435e+02,1.808452083333333462e+02,1.786052050781250102e+02,1.889548144531250102e+02,1.798286715670572846e+02,0.000000000000000000e+00
9.200000000000000000e+01,1.086742004648844613e+03,1.860750390624999966e+02,1.825328841145833394e+02,1.901599934895833428e+02,1.838366235533854081e+02,0.000000000000000000e+00
1.520000000000000000e+02,7.898317003682954009e+02,1.876911328125000011e+02,1.828774153645833280e+02,1.906477343749999989e+02,1.844618287265624872e+02,0.000000000000000000e+00
1.290000000000000000e+02,9.248887153811568851e+02,1.855309960937499909e+02,1.812608593749999955e+02,1.898783626302083292e+02,1.827908741764322826e+02,0.000000000000000000e+00
1.090000000000000000e+02,8.773657486488359609e+02,1.856381282552083292e+02,1.830570703125000023e+02,1.906033821614583417e+02,1.841506469466145859e+02,0.000000000000000000e+00
1.300000000000000000e+02,7.486214968753901076e+02,1.823084537760416595e+02,1.786870507812500080e+02,1.892442903645833212e+02,1.802191937558593509e+02,0.000000000000000000e+00
1.510000000000000000e+02,6.983357473016693575e+02,1.847267643229166652e+02,1.793264680989583439e+02,1.894619173177083269e+02,1.812063505097656275e+02,0.000000000000000000e+00
1.150000000000000000e+02,9.824313059875601084e+02,1.862731282552083201e+02,1.827066276041666697e+02,1.907867740885416765e+02,1.840482522187500081e+02,0.000000000000000000e+00
1.210000000000000000e+02,9.765240749018570341e+02,1.845915852864583258e+02,1.801522460937499943e+02,1.896366373697916572e+02,1.817808226562499954e+02,0.000000000000000000e+00
1.250000000000000000e+02,8.418535692354340654e+02,1.846284505208333258e+02,1.786488118489583314e+02,1.880834928385416731e+02,1.806012669980468672e+02,0.000000000000000000e+00
1.010000000000000000e+02,1.039044325994148267e+03,1.837808886718750045e+02,1.787953417968749932e+02,1.890362011718750068e+02,1.805946591093750158e+02,0.000000000000000000e+00
9.500000000000000000e+01,9.024377286508167799e+02,1.832470865885416629e+02,1.805366341145833360e+02,1.899849316406250068e+02,1.817950433919270949e+02,0.000000000000000000e+00
1.250000000000000000e+02,9.114500486614256261e+02,1.797263606770833348e+02,1.766518131510416652e+02,1.917112695312499966e+02,1.783927547057291463e+02,0.000000000000000000e+00
1.090000000000000000e+02,1.092507930189853369e+03,1.807767740885416572e+02,1.776250911458333235e+02,1.887847623697916788e+02,1.791008672018229220e+02,0.000000000000000000e+00
1.350000000000000000e+02,7.848042477422175125e+02,1.837546582031249898e+02,1.787072102864583201e+02,1.893765950520833314e+02,1.805506272936197831e+02,0.000000000000000000e+00
1.340000000000000000e+02,8.073880549389884891e+02,1.797755371093749943e+02,1.766554361979166572e+02,1.880115494791666606e+02,1.781386810305989457e+02,0.000000000000000000e+00
1.120000000000000000e+02,9.263101223448055634e+02,1.795509570312499932e+02,1.769481868489583292e+02,1.881617968749999932e+02,1.783111584335937607e+02,0.000000000000000000e+00
1.110000000000000000e+02,1.047943834933295193e+03,1.819619303385416629e+02,1.794430761718749920e+02,1.893733658854166606e+02,1.806955514850260158e+02,0.000000000000000000e+00
1.020000000000000000e+02,8.753914760904689274e+02,1.812068196614583258e+02,1.792755240885416583e+02,1.924628645833333280e+02,1.806382435110676852e+02,0.000000000000000000e+00
1.310000000000000000e+02,8.132430635206475245e+02,1.795464225260416526e+02,1.815066276041666526e+02,1.919025520833333474e+02,1.818404737519531125e+02,0.000000000000000000e+00
1.460000000000000000e+02,6.410500145015685121e+02,1.785853580729166765e+02,1.789435156250000034e+02,1.847836946614583269e+02,1.792890322558593823e+02,0.000000000000000000e+00
1.280000000000000000e+02,8.755243181808352801e+02,1.748597884114583394e+02,1.742504394531250114e+02,1.873732779947916640e+02,1.753274559843750069e+02,0.000000000000000000e+00
1.160000000000000000e+02,9.862007110259153251e+02,1.846433951822916697e+02,1.778119498697916754e+02,1.903516503906249966e+02,1.801696815208333078e+02,0.000000000000000000e+00
1.170000000000000000e+02,1.012645932336775672e+03,1.763139453125000102e+02,1.784301725260416731e+02,1.846696126302083201e+02,1.784307501959635260e+02,0.000000000000000000e+00
1.170000000000000000e+02,9.343244088368710436e+02,1.799141015625000080e+02,1.764880989583333246e+02,1.913543294270833428e+02,1.782898089518229199e+02,0.000000000000000000e+00
1.000000000000000000e+02,8.913886880892437148e+02,1.836434765625000125e+02,1.811915039062500057e+02,1.925989583333333428e+02,1.825364115026041532e+02,0.000000000000000000e+00
1.390000000000000000e+02,7.368795623774408341e+02,1.724827669270833326e+02,1.748584602864583246e+02,1.830562044270833439e+02,1.749452650052083413e+02,0.000000000000000000e+00
1.420000000000000000e+02,6.774679829879785302e+02,1.803266634114583269e+02,1.770706803385416777e+02,1.914669173177083223e+02,1.788023106497395815e+02,0.000000000000000000e+00
1.150000000000000000e+02,8.650874468278432232e+02,1.754402539062500068e+02,1.785074837239583303e+02,1.845224934895833258e+02,1.782896743697916406e+02,0.000000000000000000e+00
1.040000000000000000e+02,9.486438178898096112e+02,1.786936979166666788e+02,1.754628906250000000e+02,1.907020703125000125e+02,1.772500290286458551e+02,0.000000000000000000e+00
1.210000000000000000e+02,9.520817044800606936e+02,1.791010351562499920e+02,1.765091308593750057e+02,1.834671516927083417e+02,1.775625388170572876e+02,0.000000000000000000e+00
1.290000000000000000e+02,8.931913550667579784e+02,1.802915657552083246e+02,1.793895312500000045e+02,1.852848632812500114e+02,1.800069467584635277e+02,0.000000000000000000e+00
9.700000000000000000e+01,1.060839741573117863e+03,1.877659570312499966e+02,1.827726009114583405e+02,1.955519531250000114e+02,1.847568576523437685e+02,0.000000000000000000e+00
1.410000000000000000e+02,7.587746058475330528e+02,1.771374999999999886e+02,1.766542513020833383e+02,1.873055078124999966e+02,1.775260106953124932e+02,0.000000000000000000e+00
9.100000000000000000e+01,9.427685863513175946e+02,1.816189225260416720e+02,1.815444205729166640e+02,1.886627994791666652e+02,1.820742066451823007e+02,0.000000000000000000e+00
1.140000000000000000e+02,8.133863976897999919e+02,1.804660839843749898e+02,1.803574707031249886e+02,1.885796940104166595e+02,1.809742064095051717e+02,0.000000000000000000e+00
1.100000000000000000e+02,8.578959551838305515e+02,1.786369335937500011e+02,1.784327669270833212e+02,1.880326204427083212e+02,1.791692821842447643e+02,0.000000000000000000e+00
1.200000000000000000e+02,8.971041580129666499e+02,1.803234049479166572e+02,1.791335970052083439e+02,1.882695149739583371e+02,1.800461634511718501e+02,0.000000000000000000e+00
1.070000000000000000e+02,1.020682365943073592e+03,1.739718457031250125e+02,1.743294791666666583e+02,1.854607552083333246e+02,1.750571244225260443e+02,0.000000000000000000e+00
1.350000000000000000e+02,8.187266825037117997e+02,1.767351627604166708e+02,1.756109733072916583e+02,1.860069042968750068e+02,1.766005622024739523e+02,0.000000000000000000e+00
8.400000000000000000e+01,1.196009564150609094e+03,1.833822721354166561e+02,1.810265527343750023e+02,1.871624218750000068e+02,1.819703884309895727e+02,0.000000000000000000e+00
7.700000000000000000e+01,1.068156682743601777e+03,1.857321256510416561e+02,1.846178841145833474e+02,1.897092513020833451e+02,1.852223685761718457e+02,0.000000000000000000e+00
1.250000000000000000e+02,7.784007748931239803e+02,1.775983658854166549e+02,1.768801399739583360e+02,1.873837076822916572e+02,1.777911923912760130e+02,0.000000000000000000e+00
1.030000000000000000e+02,9.179568052719803291e+02,1.825275065104166572e+02,1.830960546874999864e+02,1.897236067708333280e+02,1.834536906054687222e+02,0.000000000000000000e+00
1.140000000000000000e+02,9.332280750959712350e+02,1.764396777343750102e+02,1.759334928385416674e+02,1.871401627604166720e+02,1.768502293157552003e+02,0.000000000000000000e+00
1.270000000000000000e+02,7.801161854061373333e+02,1.815592382812500034e+02,1.793099804687500125e+02,1.879837760416666583e+02,1.804144207200520782e+02,0.000000000000000000e+00
1.060000000000000000e+02,9.208030027061042802e+02,1.806232128906250125e+02,1.809426204427083462e+02,1.894291927083333462e+02,1.814874449147135635e+02,0.000000000000000000e+00
6.700000000000000000e+01,1.247825286060639883e+03,1.794091178385416754e+02,1.794266796875000125e+02,1.886979817708333371e+02,1.800923340488281212e+02,0.000000000000000000e+00
1.180000000000000000e+02,7.833550222029175529e+02,1.844924902343749977e+02,1.843589746093749966e+02,1.904035188802083383e+02,1.848237761276041340e+02,0.000000000000000000e+00
1.000000000000000000e+02,9.820121064020153199e+02,1.791492187499999886e+02,1.797764648437500057e+02,1.880891731770833246e+02,1.802432898658854299e+02,0.000000000000000000e+00
1.290000000000000000e+02,8.261080309447158925e+02,1.804471289062499864e+02,1.804599804687499898e+02,1.885281901041666686e+02,1.810397729622395673e+02,0.000000000000000000e+00
9.400000000000000000e+01,1.150906540917772190e+03,1.783584960937500057e+02,1.785043489583333383e+02,1.876434960937500023e+02,1.791331870624999851e+02,0.000000000000000000e+00
9.600000000000000000e+01,8.654750156168723834e+02,1.816721484374999989e+02,1.816712760416666583e+02,1.889212727864583314e+02,1.821949112779947768e+02,0.000000000000000000e+00
1.030000000000000000e+02,1.068941977803784312e+03,1.798547851562499886e+02,1.796023535156249977e+02,1.888837272135416754e+02,1.803261356634114634e+02,0.000000000000000000e+00
1.450000000000000000e+02,7.821865462978671530e+02,1.787494596354166561e+02,1.785381445312499977e+02,1.891282161458333348e+02,1.793476732929687500e+02,0.000000000000000000e+00
8.300000000000000000e+01,9.372415736698975479e+02,1.820140494791666583e+02,1.828067154947916606e+02,1.901943001302083474e+02,1.831715783105468631e+02,0.000000000000000000e+00
1.290000000000000000e+02,8.271339097014478057e+02,1.786579524739583462e+02,1.788874479166666731e+02,1.890594010416666606e+02,1.795730722011718967e+02,0.000000000000000000e+00
1.160000000000000000e+02,9.021934329555781460e+02,1.799046777343750136e+02,1.780146223958333280e+02,1.857849479166666526e+02,1.789774656634114649e+02,0.000000000000000000e+00
8.300000000000000000e+01,1.171928470391701467e+03,1.805545572916666686e+02,1.810445572916666777e+02,1.879237792968750114e+02,1.814370631204427013e+02,0.000000000000000000e+00
6.400000000000000000e+01,1.343790545959047904e+03,1.822083007812499886e+02,1.824835742187499932e+02,1.890874544270833439e+02,1.829018512369791551e+02,0.000000000000000000e+00
1.220000000000000000e+02,8.094007682104565902e+02,1.776149088541666572e+02,1.778211555989583417e+02,1.888677506510416606e+02,1.785748717037760400e+02,0.000000000000000000e+00
1.040000000000000000e+02,1.014524781631477595e+03,1.837663932291666526e+02,1.818607063802083417e+02,1.894385709635416788e+02,1.828129772272135085e+02,0.000000000000000000e+00
8.400000000000000000e+01,1.198476273716554033e+03,1.770033040364583314e+02,1.772117024739583258e+02,1.883172851562499943e+02,1.779692200358072682e+02,0.000000000000000000e+00
7.500000000000000000e+01,1.200910001643015676e+03,1.789294661458333451e+02,1.795175162760416754e+02,1.882397786458333258e+02,1.800222441614583317e+02,0.000000000000000000e+00
9.200000000000000000e+01,1.128378588125038732e+03,1.821747037760416674e+02,1.822197786458333439e+02,1.892161588541666788e+02,1.827153343795572766e+02,0.000000000000000000e+00
8.100000000000000000e+01,1.197947013267460534e+03,1.828830989583333348e+02,1.843559830729166720e+02,1.918927343750000034e+02,1.845870013541666594e+02,0.000000000000000000e+00
1.480000000000000000e+02,6.845040683087643174e+02,1.843287272135416686e+02,1.801334277343750045e+02,1.856717643229166583e+02,1.814252163053385516e+02,0.000000000000000000e+00
1.890000000000000000e+02,5.204338355247921299e+02,1.840700976562499989e+02,1.810543229166666777e+02,1.860870247395833417e+02,1.820588376979166583e+02,0.000000000000000000e+00
1.210000000000000000e+02,8.042356859306134993e+02,1.797501009114583326e+02,1.752273958333333326e+02,1.836776660156249932e+02,1.767990324401041562e+02,0.000000000000000000e+00
1.600000000000000000e+02,7.098974672345881345e+02,1.867955175781249864e+02,1.794050748697916617e+02,1.892296419270833212e+02,1.816856167311197794e+02,0.000000000000000000e+00
1.580000000000000000e+02,6.604963544323866245e+02,1.837993684895833439e+02,1.803745670572916708e+02,1.934295052083333246e+02,1.820452463763020887e+02,0.000000000000000000e+00
1.280000000000000000e+02,8.136853968748614534e+02,1.861164062500000114e+02,1.834121582031249886e+02,1.930712141927083394e+02,1.846844651803385489e+02,0.000000000000000000e+00
1.460000000000000000e+02,7.088429538545958621e+02,1.857222526041666697e+02,1.821410286458333303e+02,1.928031998697916549e+02,1.836722056217447800e+02,0.000000000000000000e+00
1.360000000000000000e+02,8.071211680278918266e+02,1.854336165364583451e+02,1.826172721354166697e+02,1.935424316406250114e+02,1.840048234713541717e+02,0.000000000000000000e+00
1.390000000000000000e+02,7.356136345964741849e+02,1.803188736979166720e+02,1.784677766927083269e+02,1.912319270833333462e+02,1.797828915742187519e+02,0.000000000000000000e+00
1.660000000000000000e+02,7.197839028240637163e+02,1.807333496093750114e+02,1.744374283854166663e+02,1.881304036458333258e+02,1.767645740514322767e+02,0.000000000000000000e+00
1.510000000000000000e+02,7.822619574354491760e+02,1.805475976562499909e+02,1.782783561197916526e+02,1.906008203124999909e+02,1.796504787851562241e+02,0.000000000000000000e+00
1.410000000000000000e+02,7.920317554045055886e+02,1.822756152343750102e+02,1.802110742187500136e+02,1.914247363281249932e+02,1.814596220429687321e+02,0.000000000000000000e+00
1.580000000000000000e+02,6.921358051181896371e+02,1.821009179687499966e+02,1.796286263020833474e+02,1.913896516927083269e+02,1.810033815436197813e+02,0.000000000000000000e+00
1.440000000000000000e+02,7.091770060654686176e+02,1.807324055989583371e+02,1.775152180989583428e+02,1.907930989583333314e+02,1.791578551595052033e+02,0.000000000000000000e+00
1.410000000000000000e+02,7.434622893925680955e+02,1.827301660156250023e+02,1.791065755208333314e+02,1.908247363281249989e+02,1.807230020703125035e+02,0.000000000000000000e+00
1.460000000000000000e+02,7.645800534859636173e+02,1.790891861979166606e+02,1.764796549479166572e+02,1.894448763020833439e+02,1.779705302734374754e+02,0.000000000000000000e+00
1.220000000000000000e+02,8.866384346549942848e+02,1.810348535156250023e+02,1.799962890625000114e+02,1.914505566406249955e+02,1.810440859843749877e+02,0.000000000000000000e+00
1.440000000000000000e+02,6.924304398151048190e+02,1.842053710937499886e+02,1.810665006510416788e+02,1.918054199218750000e+02,1.825091744785156322e+02,0.000000000000000000e+00
1.320000000000000000e+02,8.232060329858356909e+02,1.819211197916666549e+02,1.803181347656249898e+02,1.915281087239583258e+02,1.814682895019531088e+02,0.000000000000000000e+00
1.280000000000000000e+02,7.826350502953835075e+02,1.844191113281250125e+02,1.831581933593749909e+02,1.927804915364583280e+02,1.841209944479166438e+02,0.000000000000000000e+00
1.430000000000000000e+02,6.176677101671905348e+02,1.835407486979166549e+02,1.803488216145833292e+02,1.911539290364583223e+02,1.818075540683593658e+02,0.000000000000000000e+00
