4.872393910627689451e+00,1.259225487833453450e+00,8.743330339811894447e-02,9.216592035856407961e-02,6.830517150551962402e-02,6.400312517718642624e-02
1.259901712287813336e+00,6.308080013168957834e+00,1.052810909943868722e-02,4.774573464943854262e-02,2.617482148264160813e-02,4.517957554412443955e-02
9.002747797284627040e-02,1.050310717621361078e-02,6.307575166642301667e+00,1.452710308700899677e+00,1.373850132675703772e+00,1.681213835328529971e+00
9.017756353857819818e-02,4.774573464943898671e-02,1.452712708650431672e+00,6.307716523669765429e+00,1.710991281402811648e+00,2.677103324726154199e+00
6.747182117960282000e-02,2.616684165044613763e-02,1.373857753000634396e+00,1.710956395213341530e+00,6.307655942086566547e+00,1.879299893893128015e+00
6.486959946597359306e-02,4.517957554412443955e-02,1.681223685992465633e+00,2.677103324726154199e+00,1.879299893893128459e+00,6.308080013168957834e+00
